,TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,TransactionDate,MerchantID,TransactionType,TransactionLocation,DeviceType,Latitude,Longitude,Terrorism,UserTenure,IsFraud,Income,Expenditure,GiftsTransaction,TransactionAmount,Cleaned_TransactionTime,Transaction_Time_of_Day
10144,2336,1212,37,Male,Professional,High School,Single,4,2023-09-09,M002,Transfer,Brisbane,Mobile,-31.840233,145.612793,0,48,0,71603.52,40098.67,6474.04,190.39,2024-09-14 14:01:14,Afternoon
10145,17334,1778,43,Female,Retired,Bachelor,Single,1,2023-09-03,M004,Transfer,Hobart,Tablet,-31.840233,145.612793,0,53,1,97577.09,61780.22,7219.71,415.51,2024-09-14 05:11:28,Night
10146,11260,529,36,Male,Professional,Master,Married,3,2023-08-20,M002,Purchase,Adelaide,Mobile,-37.0201,144.9646,0,40,0,33179.77,10774.56,1663.79,62.3,2024-09-14 17:47:34,Afternoon
10147,1120,1101,34,Male,Unemployed,Bachelor,Widowed,2,2023-02-22,M008,Withdrawal,Sydney,Mobile,-20.917574,142.702789,1,74,1,44562.7,26172.61,5245.74,60.9,2024-09-14 16:33:57,Afternoon
10148,10789,323,38,Male,Professional,High School,Married,2,2023-06-06,M005,Purchase,Adelaide,Desktop,-20.917574,142.702789,1,34,0,89850.57,47555.06,3943.5,75.21,2024-09-14 10:10:08,Morning
10149,419,2129,24,Male,Student,High School,Married,4,2023-11-13,M005,Transfer,Adelaide,Mobile,-20.917574,142.702789,0,7,0,76839.58,43067.03,6548.28,550.69,2024-09-14 16:33:37,Afternoon
10150,922,4028,22,Female,Unemployed,Master,Married,2,2023-06-07,M003,Purchase,Darwin,Mobile,-25.042261,117.793221,0,58,0,52070.53,17007.13,486.57,478.59,2024-09-14 06:27:33,Morning
10151,9446,3723,47,Male,Unemployed,Bachelor,Married,4,2023-01-25,M003,Purchase,Darwin,Desktop,-31.840233,145.612793,0,21,0,20077.9,12188.55,1570.39,50.37,2024-09-14 06:23:40,Morning
10152,5408,4253,40,Male,Unemployed,High School,Married,2,2023-10-09,M007,Purchase,Darwin,Mobile,-37.0201,144.9646,0,59,1,37298.48,29832.51,668.61,50.39,2024-09-14 01:03:28,Night
10153,5788,812,19,Female,Professional,High School,Single,1,2023-04-17,M004,Purchase,Brisbane,Tablet,-30.000233,136.209152,0,21,0,86880.54,38923.31,9653.29,102.96,2024-09-14 20:34:58,Evening
10154,15374,2961,37,Female,Student,Master,Single,1,2023-05-18,M008,Purchase,Sydney,Mobile,-31.840233,145.612793,0,52,0,76712.9,53960.68,9013.53,111.02,2024-09-14 22:31:11,Evening
10155,8389,1525,35,Male,Professional,High School,Divorced,0,2023-08-06,M005,Purchase,Darwin,Mobile,-20.917574,142.702789,0,21,0,49489.85,18003.42,3375.98,1338.37,2024-09-14 13:52:00,Afternoon
10156,1970,1434,21,Male,Professional,High School,Single,2,2023-11-03,M001,Purchase,Adelaide,Mobile,-37.0201,144.9646,0,55,0,100809.89,55331.34,15955.36,162.62,2024-09-14 23:59:59,Night
10157,11302,3912,39,Female,Student,Bachelor,Single,1,2023-04-03,M002,Purchase,Adelaide,Desktop,-31.840233,145.612793,0,119,1,62876.19,32964.22,7930.45,488.43,2024-09-14 05:45:54,Night
10158,4018,1446,26,Female,Professional,High School,Married,4,2023-11-23,M004,Purchase,Hobart,Desktop,-20.917574,142.702789,0,8,0,124083.16,61636.1,11292.38,89.86,2024-09-14 10:44:03,Morning
10159,3687,137,51,Male,Professional,Bachelor,Married,4,2023-01-08,M002,Withdrawal,Brisbane,Desktop,-37.0201,144.9646,1,19,1,23583.18,9434.75,660.87,1810.36,2024-09-14 04:20:25,Night
10160,12790,3894,40,Male,Professional,High School,Married,4,2023-03-03,M005,Purchase,Canberra,Desktop,-37.0201,144.9646,0,69,1,138757.59,65250.06,20729.43,123.56,2024-09-14 00:00:00,Night
10161,11246,4777,40,Female,Student,Bachelor,Divorced,3,2023-02-26,M004,Purchase,Brisbane,Desktop,-35.473469,149.012375,0,7,1,75345.12,34911.79,5215.89,950.1,2024-09-14 03:38:53,Night
10162,1248,2995,41,Male,Student,Bachelor,Married,3,2023-10-10,M006,Withdrawal,Melbourne,Tablet,-37.0201,144.9646,1,8,0,63057.76,46567.52,4643.75,63.27,2024-09-14 06:27:22,Morning
10163,2192,4887,24,Female,Professional,Bachelor,Single,0,2023-10-30,M004,Purchase,Canberra,Mobile,-37.0201,144.9646,1,7,0,105923.8,39290.53,1887.97,408.38,2024-09-14 08:58:04,Morning
10164,9184,3984,32,Male,Professional,Master,Single,4,2023-12-19,M006,Purchase,Sydney,Desktop,-20.917574,142.702789,0,8,1,53705.23,23771.09,1455.97,57.43,2024-09-14 05:30:22,Night
10165,4670,847,48,Female,Professional,High School,Single,0,2023-03-31,M008,Purchase,Melbourne,Mobile,-37.0201,144.9646,0,82,0,78501.97,46622.84,7550.31,102.54,2024-09-14 08:27:26,Morning
10166,5984,3307,26,Male,Professional,High School,Married,1,2023-09-26,M003,Purchase,Perth,Tablet,-25.042261,117.793221,0,31,0,74114.61,57787.56,4816.58,147.26,2024-09-14 15:08:30,Afternoon
10167,6565,4883,39,Male,Unemployed,Bachelor,Widowed,1,2023-06-15,M002,Purchase,Canberra,Mobile,,,0,73,0,34958.18,25789.2,854.76,191.5,2024-09-14 12:18:13,Afternoon
10168,7804,3282,52,Female,Professional,High School,Married,4,2023-10-15,M005,Transfer,Perth,Mobile,-41.640079,146.315918,0,76,0,43348.9,20154.73,16614.41,57.28,2024-09-14 13:18:53,Afternoon
10169,11954,2245,44,Male,Professional,Bachelor,Widowed,1,2023-11-16,M007,Purchase,Brisbane,Mobile,-20.917574,142.702789,1,4,0,57185.58,26538.88,10775.77,161.97,2024-09-14 19:02:18,Evening
10170,6943,3776,34,Male,Unemployed,PhD,Married,0,2023-03-09,M004,Withdrawal,Darwin,Mobile,-31.840233,145.612793,0,20,1,81089.2,35668.22,7145.16,71.87,2024-09-14 13:23:35,Afternoon
10171,9510,4576,34,Female,Professional,Bachelor,Married,4,2023-10-17,M008,Transfer,Hobart,Mobile,-31.840233,145.612793,0,44,0,45117.02,34153.94,3818.0,209.97,2024-09-14 07:01:03,Morning
10172,10535,1267,55,Female,Professional,Master,Widowed,4,2023-09-05,M004,Transfer,Hobart,Mobile,-37.0201,144.9646,1,117,0,34128.07,22746.13,2550.23,67.77,2024-09-14 09:34:45,Morning
10173,17449,4374,21,Male,Student,High School,Married,3,2023-04-21,M005,Purchase,Perth,Desktop,-37.0201,144.9646,1,10,0,29618.5,23071.33,383.99,702.16,2024-09-14 11:07:07,Morning
10174,14060,2226,18,Male,Professional,High School,Married,1,2023-12-21,M003,Purchase,Canberra,Tablet,-37.0201,144.9646,1,98,0,33206.62,12279.7,2705.98,86.26,2024-09-14 08:58:32,Morning
10175,16984,1211,28,Male,Unemployed,Bachelor,Married,1,2023-06-08,M008,Purchase,Canberra,Mobile,-31.840233,145.612793,0,64,0,89020.1,46706.27,1154.15,74.99,2024-09-14 22:42:40,Evening
10176,7577,1286,43,Female,Professional,High School,Married,1,2023-01-09,M004,Withdrawal,Brisbane,Mobile,-37.0201,144.9646,1,66,1,94812.8,58604.62,4505.0,334.19,2024-09-14 04:41:38,Night
10177,77,3338,39,Female,Student,High School,Single,4,2023-08-08,M006,Transfer,Brisbane,Desktop,-31.840233,145.612793,0,63,1,76438.39,47730.92,1777.62,13.75,2024-09-14 00:34:20,Night
10178,15524,2069,28,Female,Professional,High School,Single,1,2023-03-11,M006,Transfer,Perth,Desktop,-31.840233,145.612793,0,7,0,120065.07,76887.77,7343.01,51.59,2024-09-14 11:48:47,Morning
10179,9064,2559,33,Female,Student,High School,Married,4,2023-03-24,M001,Purchase,Darwin,Mobile,-31.840233,145.612793,0,103,1,66050.81,43453.42,3571.47,7.15,2024-09-14 04:47:30,Night
10180,8007,3159,48,Male,Professional,Bachelor,Married,0,2023-12-06,M001,Purchase,Hobart,Desktop,-37.0201,144.9646,0,32,0,44156.42,32483.53,241.14,110.29,2024-09-14 19:52:38,Evening
10181,5951,2397,57,Male,Professional,Bachelor,Married,1,2023-09-16,M006,Transfer,Melbourne,Mobile,-20.917574,142.702789,0,46,0,78945.79,50972.68,141.85,300.83,2024-09-14 19:33:22,Evening
10182,11157,495,29,Male,Professional,PhD,Widowed,1,2023-10-17,M005,Withdrawal,Darwin,Tablet,-31.840233,145.612793,0,117,1,53320.51,18175.18,4665.68,123.19,2024-09-14 01:46:24,Night
10183,3391,1435,43,Female,Professional,High School,Single,3,2023-11-20,M008,Purchase,Brisbane,Mobile,-20.917574,142.702789,0,34,0,66119.81,32556.65,5018.6,624.76,2024-09-14 17:14:24,Afternoon
10184,5415,4686,44,Male,Professional,Master,Single,1,2023-12-24,M003,Purchase,Perth,Mobile,-37.0201,144.9646,1,96,1,45222.81,20849.96,9577.85,333.73,2024-09-14 01:35:49,Night
10185,8162,3094,33,Female,Professional,High School,Single,0,2023-03-11,M003,Withdrawal,Perth,Mobile,-31.840233,145.612793,0,97,1,42975.72,17895.23,4310.39,332.76,2024-09-14 05:42:19,Night
10186,5256,2455,49,Female,Unemployed,Bachelor,Married,4,2023-11-12,M005,Transfer,Hobart,Mobile,-37.0201,144.9646,1,61,0,40686.68,27289.37,1556.49,15.84,2024-09-14 10:02:15,Morning
10187,3530,2316,35,Female,Professional,Bachelor,Married,4,2023-09-20,M002,Transfer,Hobart,Mobile,-20.917574,142.702789,1,27,1,49216.51,29424.59,4623.52,29.53,2024-09-14 04:36:07,Night
10188,8567,3148,34,Female,Professional,Bachelor,Single,3,2023-07-21,M005,Purchase,Sydney,Mobile,-20.917574,142.702789,0,15,1,83260.62,41450.56,303.29,75.86,2024-09-14 00:00:00,Night
10189,1908,4346,28,Male,Student,High School,Divorced,2,2023-12-13,M003,Purchase,Brisbane,Desktop,-25.042261,117.793221,0,44,0,57846.86,44390.57,9646.77,128.05,2024-09-14 14:39:15,Afternoon
10190,17639,134,36,Female,Student,Bachelor,Married,0,2023-06-14,M006,Purchase,Darwin,Mobile,-31.840233,145.612793,1,53,1,98659.08,56462.4,17588.48,89.39,2024-09-14 01:29:34,Night
10191,235,973,33,Female,Professional,Master,Single,1,2023-11-04,M007,Withdrawal,Canberra,Mobile,-37.0201,144.9646,0,109,1,51743.87,15781.82,11426.45,30.97,2024-09-14 15:50:16,Afternoon
10192,12219,3216,35,Female,Retired,Master,Single,3,2023-12-04,M008,Purchase,Perth,Mobile,-20.917574,142.702789,1,89,0,131696.07,78751.58,983.43,338.16,2024-09-14 12:17:30,Afternoon
10193,7984,4923,18,Male,Professional,Master,Single,0,2023-11-20,M008,Purchase,Brisbane,Mobile,-20.917574,142.702789,0,96,1,96294.78,73833.74,9432.99,11.25,2024-09-14 05:23:24,Night
10194,9310,32,38,Male,Professional,High School,Single,4,2023-09-10,M008,Transfer,Canberra,Mobile,-31.840233,145.612793,0,97,0,67759.44,29244.64,4355.51,74.64,2024-09-14 14:46:57,Afternoon
10195,3490,2379,41,Male,Student,High School,Married,4,2023-02-18,M005,Transfer,Sydney,Mobile,-37.0201,144.9646,0,2,0,137139.2,105015.1,23580.21,9.81,2024-09-14 11:29:35,Morning
10196,14231,1534,36,Male,Professional,Bachelor,Single,1,2023-10-16,M007,Withdrawal,Brisbane,Mobile,-30.000233,136.209152,0,98,1,72788.07,43542.64,274.18,199.56,2024-09-14 13:20:50,Afternoon
10197,10568,282,46,Male,Professional,Bachelor,Divorced,4,2023-01-04,M007,Withdrawal,Darwin,Desktop,-31.840233,145.612793,0,40,1,70027.41,24671.43,17867.71,89.64,2024-09-14 01:56:58,Night
10198,1342,2753,45,Male,Student,Bachelor,Married,0,2023-11-24,M003,Withdrawal,Darwin,Desktop,-31.840233,145.612793,0,105,1,87269.21,67260.34,25480.51,143.03,2024-09-14 15:55:05,Afternoon
10199,8512,1223,36,Male,Professional,Master,Divorced,1,2023-12-17,M005,Withdrawal,Adelaide,Mobile,-30.000233,136.209152,1,50,1,87804.4,33615.65,1838.85,289.06,2024-09-14 22:08:18,Evening
10200,1619,169,30,Female,Professional,High School,Married,2,2023-06-05,M003,Transfer,Canberra,Mobile,-20.917574,142.702789,1,82,0,77621.25,39681.17,8729.35,1916.12,2024-09-14 21:32:47,Evening
10201,5287,2382,32,Male,Student,Master,Single,3,2023-03-28,M006,Purchase,Brisbane,Tablet,-37.0201,144.9646,0,41,0,73284.19,36886.54,23.38,26.39,2024-09-14 23:11:28,Evening
10202,7041,2547,24,Male,Professional,High School,Married,0,2023-04-06,M007,Purchase,Hobart,Mobile,-31.840233,145.612793,0,105,0,69847.69,44175.96,5280.53,16.87,2024-09-14 18:49:01,Evening
10203,2219,3536,38,Female,Unemployed,Bachelor,Married,1,2023-12-09,M003,Purchase,Melbourne,Mobile,-35.473469,149.012375,0,87,0,140419.84,42407.19,7959.48,279.83,2024-09-14 09:32:51,Morning
10204,9865,2902,38,Male,Student,Bachelor,Married,3,2023-10-17,M004,Purchase,Brisbane,Mobile,-37.0201,144.9646,0,46,0,78678.65,23758.48,6589.74,172.51,2024-09-14 22:47:07,Evening
10205,16644,1170,47,Male,Professional,Bachelor,Single,1,2023-10-15,M008,Purchase,Hobart,Mobile,-30.000233,136.209152,0,60,0,51260.83,29091.84,8157.08,44.94,2024-09-14 09:35:03,Morning
10206,17732,973,33,Female,Professional,Master,Single,1,2023-12-07,M007,Purchase,Hobart,Mobile,-37.0201,144.9646,0,109,0,51743.87,16111.66,11431.01,35.64,2024-09-14 12:50:24,Afternoon
10207,12977,4601,32,Male,Student,High School,Single,0,2023-06-14,M005,Purchase,Perth,Mobile,-41.640079,146.315918,0,93,0,40720.84,23600.87,11841.34,64.16,2024-09-14 19:59:31,Evening
10208,14594,3095,36,Male,Professional,High School,Single,2,2023-12-02,M006,Withdrawal,Canberra,Desktop,-35.473469,149.012375,1,17,1,110477.64,34206.02,4606.78,406.85,2024-09-14 17:44:48,Afternoon
10209,6988,2436,34,Female,Professional,Bachelor,Married,3,2023-05-01,M006,Transfer,Brisbane,Desktop,-37.0201,144.9646,0,15,0,126497.07,49581.04,18270.24,624.03,2024-09-14 20:51:01,Evening
10210,1917,1173,48,Male,Student,Master,Married,2,2023-10-22,M006,Purchase,Adelaide,Mobile,-20.917574,142.702789,0,79,0,109320.9,35871.52,6560.28,45.17,2024-09-14 09:38:43,Morning
10211,1828,2401,18,Female,Retired,Master,Married,2,2023-11-17,M005,Purchase,Canberra,Desktop,-25.042261,117.793221,0,47,0,35692.71,25344.26,2392.2,144.87,2024-09-14 20:29:18,Evening
10212,9765,1260,24,Female,Professional,High School,Married,2,2023-08-14,M008,Purchase,Canberra,Mobile,-37.0201,144.9646,0,115,0,32577.71,13696.39,6272.43,15.64,2024-09-14 22:58:19,Evening
10213,12607,866,33,Female,Student,High School,Single,3,2023-11-16,M005,Purchase,Adelaide,Mobile,-19.491411,132.550964,0,27,0,98525.05,35938.28,1760.1,116.82,2024-09-14 09:30:34,Morning
10214,12941,2133,42,Male,Student,Bachelor,Single,1,2023-12-30,M002,Transfer,Brisbane,Desktop,-31.840233,145.612793,1,118,1,40111.99,30422.97,1456.69,20.53,2024-09-14 00:07:04,Night
10215,6233,4550,43,Female,Professional,Bachelor,Divorced,2,2023-08-12,M003,Purchase,Darwin,Mobile,-31.840233,145.612793,0,24,0,67299.1,23307.93,5714.75,36.84,2024-09-14 09:08:51,Morning
10216,17704,1386,34,Male,Student,High School,Single,3,2023-03-23,M008,Purchase,Sydney,Mobile,-37.0201,144.9646,0,26,0,66530.84,42861.78,10080.4,144.06,2024-09-14 23:45:59,Evening
10217,6283,4450,28,Male,Professional,Master,Single,1,2023-10-29,M006,Payment,Hobart,Tablet,-37.0201,144.9646,0,116,0,32393.09,15364.34,2997.84,785.28,2024-09-14 10:27:06,Morning
10218,4208,3767,21,Male,Professional,PhD,Divorced,0,2023-06-09,M006,Purchase,Sydney,Mobile,-37.0201,144.9646,0,40,1,77885.72,54289.48,6138.92,185.66,2024-09-14 04:31:51,Night
10219,12819,2806,55,Male,Retired,High School,Single,0,2023-11-01,M001,Purchase,Canberra,Tablet,-31.840233,145.612793,1,24,0,65487.51,51490.74,6439.99,205.09,2024-09-14 14:35:37,Afternoon
10220,16608,1524,46,Male,Professional,High School,Married,1,2023-07-04,M008,Transfer,Sydney,Mobile,,,0,93,0,66871.71,33915.49,4214.93,23.21,2024-09-14 07:02:26,Morning
10221,9333,3063,20,Male,Retired,Bachelor,Married,1,2023-12-13,M002,Purchase,Hobart,Mobile,-31.840233,145.612793,0,37,1,73131.86,30476.83,5008.64,16.26,2024-09-14 00:00:00,Night
10222,6469,2922,36,Male,Retired,High School,Married,0,2023-12-17,M003,Payment,Adelaide,Desktop,-37.0201,144.9646,1,89,0,44173.02,15955.68,1036.76,106.89,2024-09-14 23:23:17,Evening
10223,13746,3002,30,Female,Professional,Master,Single,2,2023-10-21,M004,Purchase,Darwin,Mobile,-31.840233,145.612793,1,83,0,57115.19,37376.8,1227.21,224.99,2024-09-14 15:31:43,Afternoon
10224,15385,2629,23,Female,Student,Bachelor,Married,2,2023-06-02,M002,Purchase,Brisbane,Mobile,-20.917574,142.702789,0,60,0,95411.12,48611.48,11522.45,421.68,2024-09-14 12:55:14,Afternoon
10225,13703,4659,21,Female,Unemployed,High School,Married,0,2023-01-28,M004,Purchase,Hobart,Mobile,-25.042261,117.793221,0,42,0,123972.07,71051.69,34511.33,112.73,2024-09-14 07:54:53,Morning
10226,10954,4465,35,Female,Professional,PhD,Single,1,2023-12-19,M006,Payment,Brisbane,Desktop,-37.0201,144.9646,0,33,0,88654.71,40531.79,11354.4,404.28,2024-09-14 13:01:37,Afternoon
10227,846,2088,47,Female,Student,Bachelor,Married,3,2023-12-29,M003,Purchase,Darwin,Desktop,-37.0201,144.9646,0,103,0,14066.67,10779.09,840.9,18.74,2024-09-14 09:17:26,Morning
10228,5560,4359,42,Female,Student,High School,Married,3,2023-07-10,M002,Payment,Hobart,Mobile,-20.917574,142.702789,0,37,0,90146.27,64201.96,28520.51,65.17,2024-09-14 16:54:15,Afternoon
10229,13234,3227,41,Male,Professional,High School,Married,1,2023-10-03,M001,Purchase,Perth,Desktop,-31.840233,145.612793,0,57,1,129214.91,72704.97,35725.9,27.9,2024-09-14 04:03:11,Night
10230,14309,2682,35,Male,Professional,Bachelor,Married,1,2023-10-20,M006,Purchase,Perth,Mobile,-31.840233,145.612793,0,29,0,33938.1,25563.35,947.31,74.25,2024-09-14 13:09:26,Afternoon
10231,13917,3321,38,Female,Professional,Master,Single,0,2023-01-02,M008,Purchase,Canberra,Mobile,-20.917574,142.702789,0,7,1,37812.05,26493.44,173.28,253.26,2024-09-14 04:06:51,Night
10232,117,2632,30,Female,Professional,High School,Married,4,2023-12-20,M006,Purchase,Sydney,Mobile,-20.917574,142.702789,0,83,0,24675.16,14211.2,584.73,511.77,2024-09-14 07:27:20,Morning
10233,8837,4818,43,Female,Professional,Bachelor,Single,4,2023-12-29,M007,Transfer,Sydney,Desktop,-25.042261,117.793221,0,117,0,22401.48,11618.0,2246.47,62.14,2024-09-14 17:13:35,Afternoon
10234,14043,4901,52,Female,Student,High School,Married,3,2023-01-04,M008,Purchase,Adelaide,Desktop,-31.840233,145.612793,0,44,0,36779.03,17869.57,6449.56,352.39,2024-09-14 21:31:00,Evening
10235,8659,587,57,Female,Retired,High School,Married,4,2023-07-25,M001,Purchase,Hobart,Tablet,-31.840233,145.612793,0,113,0,98305.24,66232.09,630.87,447.02,2024-09-14 09:20:56,Morning
10236,16389,3054,21,Female,Student,High School,Single,4,2023-10-31,M002,Purchase,Hobart,Mobile,-31.840233,145.612793,0,93,0,22918.9,13424.29,3070.16,58.49,2024-09-14 19:45:17,Evening
10237,5342,913,32,Female,Student,Bachelor,Married,0,2023-10-18,M006,Purchase,Perth,Desktop,-37.0201,144.9646,0,8,0,92685.82,28015.62,10345.74,252.36,2024-09-14 19:58:47,Evening
10238,9111,3585,47,Female,Unemployed,High School,Widowed,4,2023-12-29,M008,Purchase,Sydney,Tablet,-20.917574,142.702789,0,47,0,91702.84,45549.92,6302.38,247.48,2024-09-14 17:54:32,Afternoon
10239,10787,4093,43,Female,Student,Master,Divorced,2,2023-11-17,M006,Purchase,Perth,Tablet,-37.0201,144.9646,1,53,1,73901.26,28700.46,1264.75,410.82,2024-09-14 04:05:02,Night
10240,4324,4909,56,Male,Professional,Bachelor,Single,2,2023-10-01,M008,Purchase,Sydney,Mobile,-31.840233,145.612793,0,50,0,130978.08,86331.74,19228.38,261.53,2024-09-14 14:42:30,Afternoon
10241,17447,4243,41,Female,Student,High School,Married,4,2023-04-28,M008,Transfer,Brisbane,Desktop,-30.000233,136.209152,0,90,0,49942.62,34740.58,5294.18,119.15,2024-09-14 23:24:31,Evening
10242,2590,2704,44,Female,Student,Bachelor,Single,4,2023-12-01,M004,Payment,Darwin,Tablet,-25.042261,117.793221,0,110,0,82903.65,45018.13,2479.69,61.19,2024-09-14 23:59:59,Night
10243,13046,3046,18,Male,Student,Bachelor,Married,4,2023-12-04,M007,Purchase,Sydney,Mobile,-25.042261,117.793221,1,82,0,50656.68,39749.2,13077.28,131.91,2024-09-14 06:47:56,Morning
10244,13918,2162,32,Male,Student,High School,Married,2,2023-09-12,M007,Purchase,Perth,Mobile,-20.917574,142.702789,0,10,0,46776.21,31118.19,9982.14,114.7,2024-09-14 14:27:24,Afternoon
10245,10589,2717,34,Female,Retired,High School,Married,4,2023-09-15,M004,Purchase,Canberra,Mobile,-25.042261,117.793221,0,16,0,87948.45,52183.13,7478.73,332.49,2024-09-14 18:50:46,Evening
10246,11613,4680,18,Male,Professional,Bachelor,Married,1,2023-08-16,M007,Transfer,Canberra,Desktop,-30.000233,136.209152,1,47,0,47340.78,32415.23,3247.33,50.36,2024-09-14 08:59:34,Morning
10247,6767,3603,40,Female,Professional,Bachelor,Single,3,2023-04-25,M005,Purchase,Canberra,Desktop,-30.000233,136.209152,0,53,1,62518.7,43875.58,768.63,45.11,2024-09-14 02:27:30,Night
10248,5622,4694,32,Female,Student,High School,Married,4,2023-12-09,M006,Purchase,Canberra,Desktop,-35.473469,149.012375,0,41,0,52513.19,40004.31,5142.33,172.85,2024-09-14 14:56:38,Afternoon
10249,1605,3672,27,Female,Unemployed,High School,Married,1,2023-11-02,M004,Transfer,Melbourne,Mobile,-25.042261,117.793221,1,119,0,63210.99,19189.57,3552.52,384.03,2024-09-14 10:20:47,Morning
10250,3812,1372,38,Male,Student,Bachelor,Single,0,2023-08-24,M008,Withdrawal,Perth,Mobile,-25.042261,117.793221,0,8,1,65319.74,41530.67,2623.07,287.72,2024-09-14 09:16:40,Morning
10251,14277,2124,26,Female,Professional,High School,Single,4,2023-11-14,M007,Withdrawal,Melbourne,Mobile,-31.840233,145.612793,0,98,0,69478.46,42725.77,4541.5,585.13,2024-09-14 23:59:59,Night
10252,17260,801,37,Male,Student,Bachelor,Married,0,2023-12-04,M005,Withdrawal,Brisbane,Desktop,-31.840233,145.612793,0,58,1,29295.27,13296.63,1651.26,801.05,2024-09-14 06:32:15,Morning
10253,10554,2893,39,Male,Student,Bachelor,Single,1,2023-12-24,M004,Transfer,Melbourne,Tablet,-20.917574,142.702789,0,90,0,149478.16,74104.54,40441.33,195.5,2024-09-14 17:37:59,Afternoon
10254,10167,1931,39,Female,Retired,High School,Married,4,2023-09-18,M007,Purchase,Sydney,Mobile,-31.840233,145.612793,0,71,0,48109.6,19483.82,9389.99,340.41,2024-09-14 17:59:39,Afternoon
10255,1761,3050,31,Male,Retired,High School,Single,4,2023-10-02,M008,Transfer,Hobart,Mobile,-37.0201,144.9646,0,111,0,42099.6,18539.87,2504.72,297.75,2024-09-14 14:03:20,Afternoon
10256,15679,105,34,Female,Professional,Bachelor,Single,3,2023-04-09,M003,Withdrawal,Melbourne,Mobile,-30.000233,136.209152,0,98,0,95671.87,51672.86,7156.58,46.79,2024-09-14 08:42:56,Morning
10257,2472,3966,25,Female,Professional,High School,Married,0,2023-12-09,M002,Purchase,Brisbane,Mobile,-37.0201,144.9646,0,85,0,134010.1,69195.87,21773.21,218.72,2024-09-14 07:16:03,Morning
10258,15913,4687,18,Female,Student,High School,Married,1,2023-10-06,M002,Purchase,Adelaide,Tablet,-37.0201,144.9646,0,47,1,104414.84,34313.63,6274.73,137.89,2024-09-14 03:27:16,Night
